Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event,Rider_normalized
4.0,13,44P. Espargaro44P. EspargaroRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+12.626,Event usa,2020.0,usa,Espargaro
5.0,11,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+13.318,Event usa,2020.0,usa,Nakagami
6.0,10,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+15.578,Event usa,2020.0,usa,Dovizioso
7.0,9,6S. Bradl6S. BradlRepsol Honda Team,Repsol Honda Team,+15.738,Event usa,2020.0,usa,Bradl
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+16.034,Event usa,2020.0,usa,Espargaro
9.0,7,73A. Marquez73A. MarquezRepsol Honda Team,Repsol Honda Team,+18.325,Event usa,2020.0,usa,Marquez
10.0,6,5J. Zarco5J. ZarcoEsponsorama Racing,Esponsorama Racing,+18.596,Event usa,2020.0,usa,Zarco
11.0,5,12M. Viñales12M. ViñalesMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.685,Event usa,2020.0,usa,Viñales
12.0,4,46V. Rossi46V. RossiMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.946,Event usa,2020.0,usa,Rossi
13.0,3,35C. Crutchlow35C. CrutchlowLCR Honda CASTROL,LCR Honda CASTROL,+19.159,Event usa,2020.0,usa,Crutchlow
14.0,2,20F. Quartararo20F. QuartararoPetronas Yamaha SRT,Petronas Yamaha SRT,+24.376,Event usa,2020.0,usa,Quartararo
15.0,1,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+27.776,Event usa,2020.0,usa,Rins
16.0,ND,9D. Petrucci9D. PetrucciDucati Team,Ducati Team,+34.266,Event usa,2020.0,usa,Petrucciducati
17.0,ND,82M. Kallio82M. KallioRed Bull KTM Tech 3,Red Bull KTM Tech 3,+48.410,Event usa,2020.0,usa,Kalliored
18.0,ND,53T. Rabat53T. RabatEsponsorama Racing,Esponsorama Racing,+48.411,Event usa,2020.0,usa,Rabatesponsorama
,ND,32L. Savadori32L. SavadoriAprilia Racing Team Gresini,Aprilia Racing Team Gresini,22 Laps,Event usa,2020.0,usa,Savadori
,ND,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,15 Laps,Event usa,2020.0,usa,Mir
,ND,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,2 Laps,Event usa,2020.0,usa,Binder
,ND,63F. Bagnaia63F. BagnaiaPramac Racing,Pramac Racing,,Event usa,2020.0,usa,Bagnaia
,,,,,,2020.0,arg,
1.0,25,88M. Oliveira88M. OliveiraRed Bull KTM Tech 3,Red Bull KTM Tech 3,41:48.163,Event arg,2020.0,arg,Oliveira
2.0,20,43J. Miller43J. MillerPramac Racing,Pramac Racing,+3.193,Event arg,2020.0,arg,Miller
3.0,16,21F. Morbidelli21F. MorbidelliPetronas Yamaha SRT,Petronas Yamaha SRT,+3.298,Event arg,2020.0,arg,Morbidelli
4.0,13,44P. Espargaro44P. EspargaroRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+12.626,Event arg,2020.0,arg,Espargaro
5.0,11,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+13.318,Event arg,2020.0,arg,Nakagami
6.0,10,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+15.578,Event arg,2020.0,arg,Dovizioso
7.0,9,6S. Bradl6S. BradlRepsol Honda Team,Repsol Honda Team,+15.738,Event arg,2020.0,arg,Bradl
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+16.034,Event arg,2020.0,arg,Espargaro
9.0,7,73A. Marquez73A. MarquezRepsol Honda Team,Repsol Honda Team,+18.325,Event arg,2020.0,arg,Marquez
10.0,6,5J. Zarco5J. ZarcoEsponsorama Racing,Esponsorama Racing,+18.596,Event arg,2020.0,arg,Zarco
11.0,5,12M. Viñales12M. ViñalesMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.685,Event arg,2020.0,arg,Viñales
12.0,4,46V. Rossi46V. RossiMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.946,Event arg,2020.0,arg,Rossi
13.0,3,35C. Crutchlow35C. CrutchlowLCR Honda CASTROL,LCR Honda CASTROL,+19.159,Event arg,2020.0,arg,Crutchlow
14.0,2,20F. Quartararo20F. QuartararoPetronas Yamaha SRT,Petronas Yamaha SRT,+24.376,Event arg,2020.0,arg,Quartararo
15.0,1,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+27.776,Event arg,2020.0,arg,Rins
16.0,ND,9D. Petrucci9D. PetrucciDucati Team,Ducati Team,+34.266,Event arg,2020.0,arg,Petrucciducati
17.0,ND,82M. Kallio82M. KallioRed Bull KTM Tech 3,Red Bull KTM Tech 3,+48.410,Event arg,2020.0,arg,Kalliored
18.0,ND,53T. Rabat53T. RabatEsponsorama Racing,Esponsorama Racing,+48.411,Event arg,2020.0,arg,Rabatesponsorama
,ND,32L. Savadori32L. SavadoriAprilia Racing Team Gresini,Aprilia Racing Team Gresini,22 Laps,Event arg,2020.0,arg,Savadori
,ND,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,15 Laps,Event arg,2020.0,arg,Mir
,ND,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,2 Laps,Event arg,2020.0,arg,Binder
,ND,63F. Bagnaia63F. BagnaiaPramac Racing,Pramac Racing,,Event arg,2020.0,arg,Bagnaia
,,,,,,2020.0,tha,
1.0,25,88M. Oliveira88M. OliveiraRed Bull KTM Tech 3,Red Bull KTM Tech 3,41:48.163,Event tha,2020.0,tha,Oliveira
2.0,20,43J. Miller43J. MillerPramac Racing,Pramac Racing,+3.193,Event tha,2020.0,tha,Miller
3.0,16,21F. Morbidelli21F. MorbidelliPetronas Yamaha SRT,Petronas Yamaha SRT,+3.298,Event tha,2020.0,tha,Morbidelli
4.0,13,44P. Espargaro44P. EspargaroRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+12.626,Event tha,2020.0,tha,Espargaro
5.0,11,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+13.318,Event tha,2020.0,tha,Nakagami
6.0,10,4A. Dovizioso4A. DoviziosoDucati Team,Ducati Team,+15.578,Event tha,2020.0,tha,Dovizioso
7.0,9,6S. Bradl6S. BradlRepsol Honda Team,Repsol Honda Team,+15.738,Event tha,2020.0,tha,Bradl
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+16.034,Event tha,2020.0,tha,Espargaro
9.0,7,73A. Marquez73A. MarquezRepsol Honda Team,Repsol Honda Team,+18.325,Event tha,2020.0,tha,Marquez
10.0,6,5J. Zarco5J. ZarcoEsponsorama Racing,Esponsorama Racing,+18.596,Event tha,2020.0,tha,Zarco
11.0,5,12M. Viñales12M. ViñalesMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.685,Event tha,2020.0,tha,Viñales
12.0,4,46V. Rossi46V. RossiMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+18.946,Event tha,2020.0,tha,Rossi
13.0,3,35C. Crutchlow35C. CrutchlowLCR Honda CASTROL,LCR Honda CASTROL,+19.159,Event tha,2020.0,tha,Crutchlow
14.0,2,20F. Quartararo20F. QuartararoPetronas Yamaha SRT,Petronas Yamaha SRT,+24.376,Event tha,2020.0,tha,Quartararo
15.0,1,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+27.776,Event tha,2020.0,tha,Rins
16.0,ND,9D. Petrucci9D. PetrucciDucati Team,Ducati Team,+34.266,Event tha,2020.0,tha,Petrucciducati
17.0,ND,82M. Kallio82M. KallioRed Bull KTM Tech 3,Red Bull KTM Tech 3,+48.410,Event tha,2020.0,tha,Kalliored
18.0,ND,53T. Rabat53T. RabatEsponsorama Racing,Esponsorama Racing,+48.411,Event tha,2020.0,tha,Rabatesponsorama
,ND,32L. Savadori32L. SavadoriAprilia Racing Team Gresini,Aprilia Racing Team Gresini,22 Laps,Event tha,2020.0,tha,Savadori
,ND,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,15 Laps,Event tha,2020.0,tha,Mir
,ND,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,2 Laps,Event tha,2020.0,tha,Binder
,ND,63F. Bagnaia63F. BagnaiaPramac Racing,Pramac Racing,,Event tha,2020.0,tha,Bagnaia
,,,,,,2021.0,hun,
1.0,25,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,41:15.481,Event hun,2021.0,hun,Bagnaia
2.0,20,89J. Martin89J. MartinPramac Racing,Pramac Racing,+0.489,Event hun,2021.0,hun,Martin
3.0,16,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+0.823,Event hun,2021.0,hun,Miller
4.0,13,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+5.214,Event hun,2021.0,hun,Mir
5.0,11,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+5.439,Event hun,2021.0,hun,Quartararo
6.0,10,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+6.993,Event hun,2021.0,hun,Zarco
7.0,9,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+8.437,Event hun,2021.0,hun,Binder
8.0,8,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,+10.933,Event hun,2021.0,hun,Bastianini
9.0,7,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+12.651,Event hun,2021.0,hun,Espargaro
10.0,6,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+13.468,Event hun,2021.0,hun,Rossi
11.0,5,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+14.085,Event hun,2021.0,hun,Morbidelli
12.0,4,4A. Dovizioso4A. DoviziosoPetronas Yamaha SRT,Petronas Yamaha SRT,+16.534,Event hun,2021.0,hun,Dovizioso
13.0,3,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,+17.059,Event hun,2021.0,hun,Marquez
14.0,2,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+18.221,Event hun,2021.0,hun,Oliveira
15.0,1,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+19.233,Event hun,2021.0,hun,Lecuona
16.0,ND,12M. Viñales12M. ViñalesAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+19.815,Event hun,2021.0,hun,Viñales
17.0,ND,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+28.860,Event hun,2021.0,hun,Marini
18.0,ND,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+32.169,Event hun,2021.0,hun,Petruccitech
,ND,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,10 Laps,Event hun,2021.0,hun,Rins
,ND,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,4 Laps,Event hun,2021.0,hun,Nakagami
,,,,,,2021.0,cze,
1.0,25,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,41:15.481,Event cze,2021.0,cze,Bagnaia
2.0,20,89J. Martin89J. MartinPramac Racing,Pramac Racing,+0.489,Event cze,2021.0,cze,Martin
3.0,16,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+0.823,Event cze,2021.0,cze,Miller
4.0,13,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+5.214,Event cze,2021.0,cze,Mir
5.0,11,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+5.439,Event cze,2021.0,cze,Quartararo
6.0,10,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+6.993,Event cze,2021.0,cze,Zarco
7.0,9,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+8.437,Event cze,2021.0,cze,Binder
8.0,8,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,+10.933,Event cze,2021.0,cze,Bastianini
9.0,7,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+12.651,Event cze,2021.0,cze,Espargaro
10.0,6,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+13.468,Event cze,2021.0,cze,Rossi
11.0,5,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+14.085,Event cze,2021.0,cze,Morbidelli
12.0,4,4A. Dovizioso4A. DoviziosoPetronas Yamaha SRT,Petronas Yamaha SRT,+16.534,Event cze,2021.0,cze,Dovizioso
13.0,3,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,+17.059,Event cze,2021.0,cze,Marquez
14.0,2,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+18.221,Event cze,2021.0,cze,Oliveira
15.0,1,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+19.233,Event cze,2021.0,cze,Lecuona
16.0,ND,12M. Viñales12M. ViñalesAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+19.815,Event cze,2021.0,cze,Viñales
17.0,ND,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+28.860,Event cze,2021.0,cze,Marini
18.0,ND,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+32.169,Event cze,2021.0,cze,Petruccitech
,ND,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,10 Laps,Event cze,2021.0,cze,Rins
,ND,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,4 Laps,Event cze,2021.0,cze,Nakagami
,,,,,,2021.0,ger,
1.0,25,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,41:07.243,Event ger,2021.0,ger,Marquez
2.0,20,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+1.610,Event ger,2021.0,ger,Oliveira
3.0,16,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+6.772,Event ger,2021.0,ger,Quartararo
4.0,13,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+7.922,Event ger,2021.0,ger,Binder
5.0,11,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+8.591,Event ger,2021.0,ger,Bagnaia
6.0,10,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+9.086,Event ger,2021.0,ger,Miller
7.0,9,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+9.371,Event ger,2021.0,ger,Espargaro
8.0,8,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+11.439,Event ger,2021.0,ger,Zarco
9.0,7,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+11.625,Event ger,2021.0,ger,Mir
10.0,6,44P. Espargaro44P. EspargaroRepsol Honda Team,Repsol Honda Team,+14.769,Event ger,2021.0,ger,Espargaro
11.0,5,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+16.803,Event ger,2021.0,ger,Rins
12.0,4,89J. Martin89J. MartinPramac Racing,Pramac Racing,+16.915,Event ger,2021.0,ger,Martin
13.0,3,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+19.217,Event ger,2021.0,ger,Nakagami
14.0,2,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+22.300,Event ger,2021.0,ger,Rossi
15.0,1,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+23.615,Event ger,2021.0,ger,Marini
16.0,ND,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,+23.738,Event ger,2021.0,ger,Bastianini
17.0,ND,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+23.946,Event ger,2021.0,ger,Lecuona
18.0,ND,21F. Morbidelli21F. MorbidelliPetronas Yamaha SRT,Petronas Yamaha SRT,+24.414,Event ger,2021.0,ger,Morbidelli
19.0,ND,12M. Viñales12M. ViñalesMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+24.715,Event ger,2021.0,ger,Viñales
,ND,32L. Savadori32L. SavadoriAprilia Racing Team Gresini,Aprilia Racing Team Gresini,5 Laps,Event ger,2021.0,ger,Savadori
,ND,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,4 Laps,Event ger,2021.0,ger,Marquez
,ND,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,4 Laps,Event ger,2021.0,ger,Petruccitech
,,,,,,2021.0,ita,
1.0,25,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,41:16.344,Event ita,2021.0,ita,Quartararo
2.0,20,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+2.592,Event ita,2021.0,ita,Oliveira
3.0,16,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+3.000,Event ita,2021.0,ita,Mir
4.0,13,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+3.535,Event ita,2021.0,ita,Zarco
5.0,11,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+4.903,Event ita,2021.0,ita,Binder
6.0,10,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+6.233,Event ita,2021.0,ita,Miller
7.0,9,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+8.030,Event ita,2021.0,ita,Espargaro
8.0,8,12M. Viñales12M. ViñalesMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+17.239,Event ita,2021.0,ita,Viñales
9.0,7,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+23.296,Event ita,2021.0,ita,Petruccitech
10.0,6,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+25.146,Event ita,2021.0,ita,Rossi
11.0,5,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+25.152,Event ita,2021.0,ita,Lecuona
12.0,4,44P. Espargaro44P. EspargaroRepsol Honda Team,Repsol Honda Team,+26.059,Event ita,2021.0,ita,Espargaro
13.0,3,51M. Pirro51M. PirroPramac Racing,Pramac Racing,+26.182,Event ita,2021.0,ita,Pirro
14.0,2,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,+29.400,Event ita,2021.0,ita,Marquez
15.0,1,32L. Savadori32L. SavadoriAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+32.378,Event ita,2021.0,ita,Savadori
16.0,ND,21F. Morbidelli21F. MorbidelliPetronas Yamaha SRT,Petronas Yamaha SRT,+37.906,Event ita,2021.0,ita,Morbidelli
17.0,ND,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+50.306,Event ita,2021.0,ita,Marini
,ND,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,19 Laps,Event ita,2021.0,ita,Nakagami
,ND,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,18 Laps,Event ita,2021.0,ita,Rins
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,1 Laps,Event ita,2021.0,ita,Marquez
,ND,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,1 Laps,Event ita,2021.0,ita,Bagnaia
,ND,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,,Event ita,2021.0,ita,Bastianini
,,,,,,2021.0,ara,
1.0,25,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,41:44.422,Event ara,2021.0,ara,Bagnaia
2.0,20,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,+0.673,Event ara,2021.0,ara,Marquez
3.0,16,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+3.911,Event ara,2021.0,ara,Mir
4.0,13,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+9.269,Event ara,2021.0,ara,Espargaro
5.0,11,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+11.928,Event ara,2021.0,ara,Miller
6.0,10,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,+13.757,Event ara,2021.0,ara,Bastianini
7.0,9,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+14.064,Event ara,2021.0,ara,Binder
8.0,8,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+16.575,Event ara,2021.0,ara,Quartararo
9.0,7,89J. Martin89J. MartinPramac Racing,Pramac Racing,+16.615,Event ara,2021.0,ara,Martin
10.0,6,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+16.904,Event ara,2021.0,ara,Nakagami
11.0,5,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+17.124,Event ara,2021.0,ara,Lecuona
12.0,4,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+17.710,Event ara,2021.0,ara,Rins
13.0,3,44P. Espargaro44P. EspargaroRepsol Honda Team,Repsol Honda Team,+19.680,Event ara,2021.0,ara,Espargaro
14.0,2,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+22.703,Event ara,2021.0,ara,Oliveira
15.0,1,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+25.723,Event ara,2021.0,ara,Petruccitech
16.0,ND,35C. Crutchlow35C. CrutchlowMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+26.413,Event ara,2021.0,ara,Crutchlow
17.0,ND,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+26.620,Event ara,2021.0,ara,Zarco
18.0,ND,12M. Viñales12M. ViñalesAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+27.128,Event ara,2021.0,ara,Viñales
19.0,ND,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+32.517,Event ara,2021.0,ara,Rossi
20.0,ND,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+39.073,Event ara,2021.0,ara,Marini
,ND,96J. Dixon96J. DixonPetronas Yamaha SRT,Petronas Yamaha SRT,1 Laps,Event ara,2021.0,ara,Dixon
,ND,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,,Event ara,2021.0,ara,Marquez
,,,,,,2021.0,gbr,
1.0,25,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,40:20.579,Event gbr,2021.0,gbr,Quartararo
2.0,20,42A. Rins42A. RinsTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+2.663,Event gbr,2021.0,gbr,Rins
3.0,16,41A. Espargaro41A. EspargaroAprilia Racing Team Gresini,Aprilia Racing Team Gresini,+4.105,Event gbr,2021.0,gbr,Espargaro
4.0,13,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,+4.254,Event gbr,2021.0,gbr,Miller
5.0,11,44P. Espargaro44P. EspargaroRepsol Honda Team,Repsol Honda Team,+8.462,Event gbr,2021.0,gbr,Espargaro
6.0,10,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+12.189,Event gbr,2021.0,gbr,Binder
7.0,9,27I. Lecuona27I. LecuonaTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+13.560,Event gbr,2021.0,gbr,Lecuona
8.0,8,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,+14.044,Event gbr,2021.0,gbr,Marquez
9.0,7,36J. Mir36J. MirTeam SUZUKI ECSTAR,Team SUZUKI ECSTAR,+16.226,Event gbr,2021.0,gbr,Mir
10.0,6,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+16.287,Event gbr,2021.0,gbr,Petruccitech
11.0,5,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+16.339,Event gbr,2021.0,gbr,Zarco
12.0,4,23E. Bastianini23E. BastianiniAvintia Esponsorama,Avintia Esponsorama,+17.696,Event gbr,2021.0,gbr,Bastianini
13.0,3,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+18.285,Event gbr,2021.0,gbr,Nakagami
14.0,2,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+20.913,Event gbr,2021.0,gbr,Bagnaia
15.0,1,10L. Marini10L. MariniSKY VR46 Avintia,SKY VR46 Avintia,+21.018,Event gbr,2021.0,gbr,Marini
16.0,ND,88M. Oliveira88M. OliveiraRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+22.022,Event gbr,2021.0,gbr,Oliveira
17.0,ND,35C. Crutchlow35C. CrutchlowMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+23.232,Event gbr,2021.0,gbr,Crutchlow
18.0,ND,46V. Rossi46V. RossiPetronas Yamaha SRT,Petronas Yamaha SRT,+29.758,Event gbr,2021.0,gbr,Rossi
19.0,ND,96J. Dixon96J. DixonPetronas Yamaha SRT,Petronas Yamaha SRT,+50.845,Event gbr,2021.0,gbr,Dixon
,ND,89J. Martin89J. MartinPramac Racing,Pramac Racing,1 Laps,Event gbr,2021.0,gbr,Martin
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,,Event gbr,2021.0,gbr,Marquez
,,,,,,2021.0,fra,
1.0,25,43J. Miller43J. MillerDucati Lenovo Team,Ducati Lenovo Team,47:25.473,Event fra,2021.0,fra,Miller
2.0,20,5J. Zarco5J. ZarcoPramac Racing,Pramac Racing,+3.970,Event fra,2021.0,fra,Zarco
3.0,16,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+14.468,Event fra,2021.0,fra,Quartararo
4.0,13,63F. Bagnaia63F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+16.172,Event fra,2021.0,fra,Bagnaia
5.0,11,9D. Petrucci9D. PetrucciTech 3 KTM Factory Racing,Tech 3 KTM Factory Racing,+21.430,Event fra,2021.0,fra,Petruccitech
6.0,10,73A. Marquez73A. MarquezLCR Honda CASTROL,LCR Honda CASTROL,+23.509,Event fra,2021.0,fra,Marquez
7.0,9,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+30.164,Event fra,2021.0,fra,Nakagami
