Position,Points,Rider,Team,Time/Gap,Grand Prix,Year,Event
12.0,4,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+21.695,Event hun,2023.0,hun
13.0,3,32L. Savadori32L. SavadoriCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+43.297,Event hun,2023.0,hun
14.0,2,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+0.000,Event hun,2023.0,hun
,ND,42A. Rins42A. RinsLCR Honda CASTROL,LCR Honda CASTROL,19 Laps,Event hun,2023.0,hun
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,18 Laps,Event hun,2023.0,hun
,ND,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,9 Laps,Event hun,2023.0,hun
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,9 Laps,Event hun,2023.0,hun
,ND,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,5 Laps,Event hun,2023.0,hun
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,5 Laps,Event hun,2023.0,hun
,ND,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,,Event hun,2023.0,hun
,,,,,,2023.0,aut
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,42:23.315,Event aut,2023.0,aut
2.0,20,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+5.191,Event aut,2023.0,aut
3.0,16,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,+7.708,Event aut,2023.0,aut
4.0,13,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+10.343,Event aut,2023.0,aut
5.0,11,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+11.039,Event aut,2023.0,aut
6.0,10,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+11.724,Event aut,2023.0,aut
7.0,9,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,+12.917,Event aut,2023.0,aut
8.0,8,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+19.509,Event aut,2023.0,aut
9.0,7,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+20.231,Event aut,2023.0,aut
10.0,6,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,+20.729,Event aut,2023.0,aut
11.0,5,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+21.527,Event aut,2023.0,aut
12.0,4,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,+23.027,Event aut,2023.0,aut
13.0,3,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+24.259,Event aut,2023.0,aut
14.0,2,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+25.365,Event aut,2023.0,aut
15.0,1,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+25.475,Event aut,2023.0,aut
16.0,ND,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+28.073,Event aut,2023.0,aut
17.0,ND,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+28.998,Event aut,2023.0,aut
18.0,ND,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+32.316,Event aut,2023.0,aut
19.0,ND,32L. Savadori32L. SavadoriAprilia Racing,Aprilia Racing,+42.392,Event aut,2023.0,aut
20.0,ND,27I. Lecuona27I. LecuonaLCR Honda CASTROL,LCR Honda CASTROL,+46.239,Event aut,2023.0,aut
,ND,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,27 Laps,Event aut,2023.0,aut
,ND,36J. Mir36J. MirRepsol Honda Team,Repsol Honda Team,12 Laps,Event aut,2023.0,aut
,ND,88M. Oliveira88M. OliveiraCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,6 Laps,Event aut,2023.0,aut
,,,,,,2023.0,cze
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,40:58.535,Event cze,2023.0,cze
2.0,20,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+0.360,Event cze,2023.0,cze
3.0,16,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+2.347,Event cze,2023.0,cze
4.0,13,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+3.176,Event cze,2023.0,cze
5.0,11,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+4.636,Event cze,2023.0,cze
6.0,10,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+4.708,Event cze,2023.0,cze
7.0,9,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+4.736,Event cze,2023.0,cze
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+8.014,Event cze,2023.0,cze
9.0,7,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+9.486,Event cze,2023.0,cze
10.0,6,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+10.556,Event cze,2023.0,cze
11.0,5,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+12.001,Event cze,2023.0,cze
12.0,4,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+21.695,Event cze,2023.0,cze
13.0,3,32L. Savadori32L. SavadoriCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+43.297,Event cze,2023.0,cze
14.0,2,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+0.000,Event cze,2023.0,cze
,ND,42A. Rins42A. RinsLCR Honda CASTROL,LCR Honda CASTROL,19 Laps,Event cze,2023.0,cze
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,18 Laps,Event cze,2023.0,cze
,ND,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,9 Laps,Event cze,2023.0,cze
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,9 Laps,Event cze,2023.0,cze
,ND,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,5 Laps,Event cze,2023.0,cze
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,5 Laps,Event cze,2023.0,cze
,ND,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,,Event cze,2023.0,cze
,,,,,,2023.0,ger
1.0,25,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,40:52.449,Event ger,2023.0,ger
2.0,20,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+0.064,Event ger,2023.0,ger
3.0,16,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+7.013,Event ger,2023.0,ger
4.0,13,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,+8.430,Event ger,2023.0,ger
5.0,11,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+11.679,Event ger,2023.0,ger
6.0,10,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+11.904,Event ger,2023.0,ger
7.0,9,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+14.040,Event ger,2023.0,ger
8.0,8,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,+14.859,Event ger,2023.0,ger
9.0,7,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+17.061,Event ger,2023.0,ger
10.0,6,88M. Oliveira88M. OliveiraCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+19.648,Event ger,2023.0,ger
11.0,5,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+19.997,Event ger,2023.0,ger
12.0,4,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+22.949,Event ger,2023.0,ger
13.0,3,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+25.117,Event ger,2023.0,ger
14.0,2,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+25.327,Event ger,2023.0,ger
15.0,1,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+25.503,Event ger,2023.0,ger
16.0,ND,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+28.543,Event ger,2023.0,ger
17.0,ND,94J. Folger94J. FolgerGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+48.962,Event ger,2023.0,ger
,ND,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,18 Laps,Event ger,2023.0,ger
,ND,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,8 Laps,Event ger,2023.0,ger
,,,,,,2023.0,ned
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,40:37.640,Event ned,2023.0,ned
2.0,20,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,+1.223,Event ned,2023.0,ned
3.0,16,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+1.925,Event ned,2023.0,ned
4.0,13,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+1.528,Event ned,2023.0,ned
5.0,11,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,+1.934,Event ned,2023.0,ned
6.0,10,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+12.437,Event ned,2023.0,ned
7.0,9,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+14.174,Event ned,2023.0,ned
8.0,8,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+14.616,Event ned,2023.0,ned
9.0,7,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+29.335,Event ned,2023.0,ned
10.0,6,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+33.736,Event ned,2023.0,ned
11.0,5,32L. Savadori32L. SavadoriAprilia Racing,Aprilia Racing,+35.084,Event ned,2023.0,ned
12.0,4,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+39.622,Event ned,2023.0,ned
13.0,3,6S. Bradl6S. BradlLCR Honda CASTROL,LCR Honda CASTROL,+42.504,Event ned,2023.0,ned
14.0,2,94J. Folger94J. FolgerGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+45.609,Event ned,2023.0,ned
,ND,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,18 Laps,Event ned,2023.0,ned
,ND,27I. Lecuona27I. LecuonaRepsol Honda Team,Repsol Honda Team,14 Laps,Event ned,2023.0,ned
,ND,88M. Oliveira88M. OliveiraCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,12 Laps,Event ned,2023.0,ned
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,6 Laps,Event ned,2023.0,ned
,ND,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,3 Laps,Event ned,2023.0,ned
,ND,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,2 Laps,Event ned,2023.0,ned
,ND,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,2 Laps,Event ned,2023.0,ned
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,1 Laps,Event ned,2023.0,ned
,,,,,,2023.0,ita
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,41:16.863,Event ita,2023.0,ita
2.0,20,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,+1.067,Event ita,2023.0,ita
3.0,16,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+1.977,Event ita,2023.0,ita
4.0,13,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+4.625,Event ita,2023.0,ita
5.0,11,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+8.925,Event ita,2023.0,ita
6.0,10,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+10.908,Event ita,2023.0,ita
7.0,9,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+10.999,Event ita,2023.0,ita
8.0,8,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,+12.654,Event ita,2023.0,ita
9.0,7,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,+17.102,Event ita,2023.0,ita
10.0,6,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+17.610,Event ita,2023.0,ita
11.0,5,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+17.861,Event ita,2023.0,ita
12.0,4,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+19.110,Event ita,2023.0,ita
13.0,3,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+21.947,Event ita,2023.0,ita
14.0,2,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+25.906,Event ita,2023.0,ita
15.0,1,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+26.500,Event ita,2023.0,ita
16.0,ND,51M. Pirro51M. PirroAruba.it Racing,Aruba.it Racing,+30.150,Event ita,2023.0,ita
17.0,ND,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+38.001,Event ita,2023.0,ita
18.0,ND,32L. Savadori32L. SavadoriAprilia Racing,Aprilia Racing,+38.662,Event ita,2023.0,ita
19.0,ND,94J. Folger94J. FolgerGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+78.912,Event ita,2023.0,ita
,ND,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,14 Laps,Event ita,2023.0,ita
,ND,88M. Oliveira88M. OliveiraCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,10 Laps,Event ita,2023.0,ita
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,5 Laps,Event ita,2023.0,ita
,,,,,,2023.0,ara
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,40:58.535,Event ara,2023.0,ara
2.0,20,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+0.360,Event ara,2023.0,ara
3.0,16,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+2.347,Event ara,2023.0,ara
4.0,13,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+3.176,Event ara,2023.0,ara
5.0,11,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+4.636,Event ara,2023.0,ara
6.0,10,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+4.708,Event ara,2023.0,ara
7.0,9,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+4.736,Event ara,2023.0,ara
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+8.014,Event ara,2023.0,ara
9.0,7,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+9.486,Event ara,2023.0,ara
10.0,6,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+10.556,Event ara,2023.0,ara
11.0,5,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+12.001,Event ara,2023.0,ara
12.0,4,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+21.695,Event ara,2023.0,ara
13.0,3,32L. Savadori32L. SavadoriCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+43.297,Event ara,2023.0,ara
14.0,2,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+0.000,Event ara,2023.0,ara
,ND,42A. Rins42A. RinsLCR Honda CASTROL,LCR Honda CASTROL,19 Laps,Event ara,2023.0,ara
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,18 Laps,Event ara,2023.0,ara
,ND,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,9 Laps,Event ara,2023.0,ara
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,9 Laps,Event ara,2023.0,ara
,ND,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,5 Laps,Event ara,2023.0,ara
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,5 Laps,Event ara,2023.0,ara
,ND,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,,Event ara,2023.0,ara
,,,,,,2023.0,gbr
1.0,25,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,40:40.367,Event gbr,2023.0,gbr
2.0,20,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+0.215,Event gbr,2023.0,gbr
3.0,16,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+0.680,Event gbr,2023.0,gbr
4.0,13,88M. Oliveira88M. OliveiraCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+0.750,Event gbr,2023.0,gbr
5.0,11,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+2.101,Event gbr,2023.0,gbr
6.0,10,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,+7.903,Event gbr,2023.0,gbr
7.0,9,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+9.099,Event gbr,2023.0,gbr
8.0,8,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+9.298,Event gbr,2023.0,gbr
9.0,7,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+9.958,Event gbr,2023.0,gbr
10.0,6,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+19.947,Event gbr,2023.0,gbr
11.0,5,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+20.296,Event gbr,2023.0,gbr
12.0,4,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+66.120,Event gbr,2023.0,gbr
13.0,3,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+87.605,Event gbr,2023.0,gbr
14.0,2,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+88.913,Event gbr,2023.0,gbr
15.0,1,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+89.075,Event gbr,2023.0,gbr
16.0,ND,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+98.573,Event gbr,2023.0,gbr
17.0,ND,27I. Lecuona27I. LecuonaLCR Honda CASTROL,LCR Honda CASTROL,+109.674,Event gbr,2023.0,gbr
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,16 Laps,Event gbr,2023.0,gbr
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,14 Laps,Event gbr,2023.0,gbr
,ND,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,5 Laps,Event gbr,2023.0,gbr
,ND,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,5 Laps,Event gbr,2023.0,gbr
,ND,36J. Mir36J. MirRepsol Honda Team,Repsol Honda Team,2 Laps,Event gbr,2023.0,gbr
,,,,,,2023.0,fra
1.0,25,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,41:37.970,Event fra,2023.0,fra
2.0,20,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,+4.256,Event fra,2023.0,fra
3.0,16,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+4.795,Event fra,2023.0,fra
4.0,13,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+6.281,Event fra,2023.0,fra
5.0,11,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+6.726,Event fra,2023.0,fra
6.0,10,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+13.638,Event fra,2023.0,fra
7.0,9,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+15.023,Event fra,2023.0,fra
8.0,8,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+15.826,Event fra,2023.0,fra
9.0,7,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+16.370,Event fra,2023.0,fra
10.0,6,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+17.828,Event fra,2023.0,fra
11.0,5,9D. Petrucci9D. PetrucciDucati Lenovo Team,Ducati Lenovo Team,+29.735,Event fra,2023.0,fra
12.0,4,32L. Savadori32L. SavadoriCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+36.135,Event fra,2023.0,fra
13.0,3,94J. Folger94J. FolgerGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+49.808,Event fra,2023.0,fra
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,25 Laps,Event fra,2023.0,fra
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,24 Laps,Event fra,2023.0,fra
,ND,42A. Rins42A. RinsLCR Honda CASTROL,LCR Honda CASTROL,14 Laps,Event fra,2023.0,fra
,ND,36J. Mir36J. MirRepsol Honda Team,Repsol Honda Team,12 Laps,Event fra,2023.0,fra
,ND,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,5 Laps,Event fra,2023.0,fra
,ND,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,5 Laps,Event fra,2023.0,fra
,ND,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,4 Laps,Event fra,2023.0,fra
,ND,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,4 Laps,Event fra,2023.0,fra
,,,,,,2023.0,esp
1.0,25,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,40:58.535,Event esp,2023.0,esp
2.0,20,5J. Zarco5J. ZarcoPrima Pramac Racing,Prima Pramac Racing,+0.360,Event esp,2023.0,esp
3.0,16,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+2.347,Event esp,2023.0,esp
4.0,13,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,+3.176,Event esp,2023.0,esp
5.0,11,25R. Fernandez25R. FernandezCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+4.636,Event esp,2023.0,esp
6.0,10,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+4.708,Event esp,2023.0,esp
7.0,9,21F. Morbidelli21F. MorbidelliMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+4.736,Event esp,2023.0,esp
8.0,8,41A. Espargaro41A. EspargaroAprilia Racing,Aprilia Racing,+8.014,Event esp,2023.0,esp
9.0,7,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+9.486,Event esp,2023.0,esp
10.0,6,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+10.556,Event esp,2023.0,esp
11.0,5,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+12.001,Event esp,2023.0,esp
12.0,4,30T. Nakagami30T. NakagamiLCR Honda IDEMITSU,LCR Honda IDEMITSU,+21.695,Event esp,2023.0,esp
13.0,3,32L. Savadori32L. SavadoriCryptoDATA RNF MotoGP Team,CryptoDATA RNF MotoGP Team,+43.297,Event esp,2023.0,esp
14.0,2,44P. Espargaro44P. EspargaroGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,+0.000,Event esp,2023.0,esp
,ND,42A. Rins42A. RinsLCR Honda CASTROL,LCR Honda CASTROL,19 Laps,Event esp,2023.0,esp
,ND,43J. Miller43J. MillerRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,18 Laps,Event esp,2023.0,esp
,ND,37A. Fernandez37A. FernandezGASGAS Factory Racing Tech3,GASGAS Factory Racing Tech3,9 Laps,Event esp,2023.0,esp
,ND,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,9 Laps,Event esp,2023.0,esp
,ND,89J. Martin89J. MartinPrima Pramac Racing,Prima Pramac Racing,5 Laps,Event esp,2023.0,esp
,ND,93M. Marquez93M. MarquezRepsol Honda Team,Repsol Honda Team,5 Laps,Event esp,2023.0,esp
,ND,72M. Bezzecchi72M. BezzecchiMooney VR46 Racing Team,Mooney VR46 Racing Team,,Event esp,2023.0,esp
,,,,,,2023.0,qat
1.0,25,49F. Giannantonio49F. GiannantonioGresini Racing MotoGP,Gresini Racing MotoGP,41:43.654,Event qat,2023.0,qat
2.0,20,1F. Bagnaia1F. BagnaiaDucati Lenovo Team,Ducati Lenovo Team,+2.734,Event qat,2023.0,qat
3.0,16,10L. Marini10L. MariniMooney VR46 Racing Team,Mooney VR46 Racing Team,+4.408,Event qat,2023.0,qat
4.0,13,12M. Viñales12M. ViñalesAprilia Racing,Aprilia Racing,+4.488,Event qat,2023.0,qat
5.0,11,33B. Binder33B. BinderRed Bull KTM Factory Racing,Red Bull KTM Factory Racing,+7.246,Event qat,2023.0,qat
6.0,10,73A. Marquez73A. MarquezGresini Racing MotoGP,Gresini Racing MotoGP,+7.620,Event qat,2023.0,qat
7.0,9,20F. Quartararo20F. QuartararoMonster Energy Yamaha MotoGP,Monster Energy Yamaha MotoGP,+7.828,Event qat,2023.0,qat
8.0,8,23E. Bastianini23E. BastianiniDucati Lenovo Team,Ducati Lenovo Team,+8.239,Event qat,2023.0,qat
